,Frontal_Sup_Orb_R,Postcentral_L,Frontal_Sup_L,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Sup_Orb_L,Temporal_Pole_Mid_R,Frontal_Sup_R,Thalamus_R,Precuneus_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Sup_L,Occipital_Sup_R,Precentral_L,Parietal_Inf_L,Parietal_Sup_L,Parietal_Sup_R,Frontal_Mid_L,Frontal_Inf_Tri_R,Frontal_Mid_Orb_L,Postcentral_R,CSF,Cerebelum_4_5_R,Temporal_Mid_R,Temporal_Inf_R,Frontal_Inf_Tri_L,Cerebelum_8_R,Cerebelum_Crus2_R,Cerebelum_10_R,Frontal_Inf_Orb_R,Cerebelum_7b_R,Frontal_Med_Orb_L,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Angular_L,Angular_R,Frontal_Mid_R,Occipital_Inf_R,Frontal_Mid_Orb_R,CBCL-aggr_behav_score,CBCL-anx_prob_score,CBCL-anxious_score,CBCL-attention_hyper_prob_score,CBCL-attention_prob_score,CBCL-conduct_prob_score,CBCL-depressed_score,CBCL-depressive_prob_score,CBCL-externalizing_score,CBCL-internalizing_score,CBCL-obsessive_comp_prob_score,CBCL-oppo_def_prob_score,CBCL-rule_break_behav_score,CBCL-sluggish_cogn_tempo_score,CBCL-social_prob_score,CBCL-som_comp_score,CBCL-som_prob_score,CBCL-stress_prob_score,CBCL-thought_prob_score,CBCL-total_problems_score,"VSA DAS_SA,PC_ABILITY_SCORE","VSA DAS_SA,matrices_ABILITY_SCORE","VSA DAS_SA,rd_ABILITY_SCORE","VSA DAS_SA,seq_qr_ABILITY_SCORE","VSA DAS_SA,verbal_similarities_ABILITY_SCORE","VSA DAS_SA,word_defn_ABILITY_SCORE",Vineland-community_RAW_SCORE,Vineland-copy_skills_RAW_SCORE,Vineland-domestic_RAW_SCORE,Vineland-expressive_RAW_SCORE,Vineland-fine_motor_RAW_SCORE,Vineland-gross_motor_RAW_SCORE,Vineland-inter_pers_rel_RAW_SCORE,Vineland-personal_RAW_SCORE,Vineland-play_leisure_RAW_SCORE,Vineland-receptive_RAW_SCORE,Vineland-written_RAW_SCORE,"V24 ADOS_Derived,restricted_repetitive_behavior_total","V36 ADOS_Derived,restricted_repetitive_behavior_total","V37Plus ADOS_Derived,restricted_repetitive_behavior_total","V24 ADOS_Derived,severity_score_lookup","V36 ADOS_Derived,severity_score_lookup","V37Plus ADOS_Derived,severity_score_lookup","V24 ADOS_Derived,social_affect_restricted_repetitive_behavior_total","V36 ADOS_Derived,social_affect_restricted_repetitive_behavior_total","V37Plus ADOS_Derived,social_affect_restricted_repetitive_behavior_total","V24 ADOS_Derived,social_affect_total","V36 ADOS_Derived,social_affect_total","V37Plus ADOS_Derived,social_affect_total"
CBCL-attention_prob_score,-0.6031122846822315,-0.004434649152075232,-0.1433869892504325,-0.2365146214440124,-0.0650415208971034,-0.5114628688726768,-0.2660789491245139,0.10495336326578049,-0.04878114067282756,-0.06799795366515354,-0.01773859660830093,-0.03547719321660186,-0.20547207737948572,-0.08869298304150464,-0.1300830417942068,-0.3074690078772161,-0.25425321805231327,-0.3237293881014919,-0.14190877286640743,-0.04878114067282756,-0.3887709089985953,-0.07243260281722878,-0.041390058752702165,-0.1507780711705579,-0.08130190112137925,-0.14782163840250773,-0.2601660835884136,-0.12860482541018173,-0.2276453231398619,0.17147310054690898,-0.4035530728388461,-0.11382266156993096,-0.16999488416288389,-0.09164941580955478,-0.04434649152075232,-0.10051871411370526,-0.12712660902615663,-0.2409492705960876,-0.09312763219357988,-0.3192947389494167,0.6940368081561393,0.6011674692219022,0.63729432653014,0.9118126406919022,1.0,0.5576780694301403,0.12844469717663157,0.37596193194377064,0.6369712223019479,0.42985505537412494,0.3811510550889808,0.6621947641084845,0.5677102547017527,0.3789628417455717,0.4365318510288869,0.39622502285034084,0.6056410684552509,0.6332512723470213,0.8155869701460894,0.8028188866197219,-0.05321578982490278,0.0022405085850605733,0.02254087549286502,-0.26973914339795146,0.09694325402697741,0.09152723340350907,-0.2087357004544652,-0.19541214510630786,-0.15418866889833993,0.04376859416810293,-0.34478316410185433,-0.34478316410185433,-0.22872103347670125,-0.09844627007249601,-0.062453548860175366,-0.46919092365364934,-0.22263532847219764,,,,,,,,,,,,
CBCL-conduct_prob_score,-0.20463943362440595,0.3304547891120037,0.12429950783112065,0.17432248049486435,0.057602210946129086,-0.20312358596792887,0.11065687892282693,0.2789159687917829,0.1667432422124789,0.09246670704510195,0.4411116680348306,0.20312358596792887,0.23040884378451634,0.25314655863167257,0.2880110547306454,0.050022972663743684,0.15461646096066226,-0.09398255470157901,0.2349563867539476,0.15613230861713934,0.1045934882969186,0.2395039297233788,0.19099680471611222,0.2152503672197455,0.13491044142646022,0.15764815627361645,0.31984385551666417,0.12581535548759776,0.019706019534202056,0.29862198832598497,0.17280663283838724,0.2182820625326997,0.05457051563317492,0.3698668281804078,0.006063390625908325,0.15461646096066226,0.23798808206690175,0.1273312031440748,-0.0030316953129541626,0.02576941016011038,0.804303236714366,0.483704982632767,0.41818795904933836,0.6192217557725874,0.5576780694301403,1.0,0.37837995546998543,0.3650760292480695,0.8572124293953001,0.5839042527241306,0.6851814780425433,0.6713708104361853,0.9037013774495765,0.47072237323604516,0.5004000951241998,0.587419785135174,0.42697806484308165,0.8412669107262905,0.7305509397519924,0.7822076231522265,-0.0803399257932853,0.22515947801622868,-0.12327841818038447,-0.42145809215418945,-0.022176335535530462,0.07077760731311632,0.03947012611402739,-0.01518081773616438,0.0,0.3765592582848017,-0.282403576576663,-0.282403576576663,-0.18216981283397257,0.04554245320849314,-0.10521422661476373,-0.20630956338021875,-0.035648641807778915,,,,,,,,,,,,
CBCL-depressed_score,0.2803456884254013,0.45846587720397125,0.4321350666888783,0.31287198376757497,0.3361050518691276,0.29118778687279256,0.3190674685946556,0.4042553849670152,0.590119929779436,0.6149018690877587,0.6489770356367026,0.6288417099486903,0.5173229830612378,0.6195484827080693,0.38721780169254333,0.367082476004531,0.518871854268008,0.4073531273805555,0.3082253701472644,0.44762377875658,0.40890199858732573,0.3717290896248416,0.5823755737455851,0.47085684685813256,0.5421049223695605,0.644330422016392,0.33455618066235737,0.13010518136869453,0.26330810515092945,0.09912775723329108,0.30667649894049426,0.4507215211701204,0.5436537935763307,0.45846587720397125,0.2834434308389417,0.7109318839075094,0.563789119264343,0.48634555892583436,0.46621023323782207,0.42129296824148704,0.20799767802090494,0.32367743752060585,0.308694666616897,0.026890252870074075,0.12844469717663157,0.37837995546998543,0.9999999999999998,0.45824732991895745,0.22402800248462454,0.8421560121372729,0.26678500271000055,0.2849163666208356,0.31672557654856165,0.6537636339606759,0.7189930721060951,0.438496362049086,0.4362800098889068,0.22587880977194977,0.12625224218390596,0.3712738108106973,0.08518791637235952,0.3803110304382736,0.1401350660575145,0.11021859128119117,0.24378452271373777,0.20202304960340872,0.3234156080292011,0.031798656904549756,0.05437064175052053,0.37154872666533145,-0.38171172748234644,-0.38171172748234644,0.268349641194493,0.003877884988359726,0.1480160231384601,0.32126237856302065,0.10927579949199269,,,,,,,,,,,,
CBCL-depressive_prob_score,-0.0503784502931428,0.14808211146772277,-0.12365619617407779,-0.05801154882240686,-0.10381013999799121,0.059538168528259675,0.0045798591175584364,0.054958309410701234,-0.06106478823411249,0.08701732323361028,0.38623478558076146,0.3297498564642074,0.24731239234815558,0.3526491520519996,-0.0045798591175584364,0.007633098529264061,0.2305195755837746,0.20456704058427683,-0.14655549176186997,0.2534188711715668,0.033585633528761864,0.2244130967603634,-0.02289929558779218,-0.02137267588193937,0.16640154793795653,0.1496087311735756,0.030532394117056244,-0.12365619617407779,-0.08091084441019904,0.12976267499748903,0.038165492646320305,0.1129698582331081,0.2152533785252465,-0.2167799982310993,0.07327774588093498,0.08854394293946309,0.3373829549934715,0.07785760499849341,0.3144836594056793,0.08243746411605185,0.5325623436254368,0.5270207543782138,0.4908192208514497,0.28998428749513216,0.37596193194377064,0.3650760292480694,0.45824732991895745,1.0,0.4653868069750878,0.6304428322512405,0.5330760213102032,0.3899032600712028,0.19180927031848805,0.4806176167034992,0.7719513319695888,0.3283109676279413,0.23455216023413714,0.5295282470788694,0.5576398868262443,0.612451868198487,-0.31295703969982647,-0.09641136310313482,-0.2490849055829339,-0.1753681889773927,-0.18406236351197647,-0.08057803943344435,0.04280835157958942,-0.08179452891100121,0.10105455825275034,0.11798428340701855,-0.3583123371410219,-0.3583123371410219,-0.0542748743241223,-0.2713743716206115,-0.06142719371981928,0.1058045788510084,0.04048520168811998,,,,,,,,,,,,
CBCL-externalizing_score,-0.33678321802007094,0.3249662630018228,-0.007385596886405063,0.05317629758211646,-0.03692798443202532,-0.35303153117016206,0.1388492214644152,0.1388492214644152,-0.11226107267335697,-0.022156790659215192,0.28656115919251646,0.10192123703238987,0.08715004325957976,0.1477119377281013,0.22747638410127596,0.05908477509124051,0.17577720589644052,-0.09158140139142278,0.12703226644616708,0.017725432527372156,0.11373819205063798,0.20975095157390383,-0.03692798443202532,0.06499325260036456,-0.023633910036496206,-0.011816955018248103,0.15214329585994432,-0.0576076557139595,-0.05317629758211646,0.20531959344206077,0.001477119377281013,0.04726782007299241,-0.0576076557139595,0.1477119377281013,-0.08715004325957976,0.02658814879105823,0.18168568340556454,-0.08567292388229875,-0.039882223186587344,-0.0576076557139595,0.9821162888408372,0.6506553488950628,0.6918266338515092,0.7089965335193296,0.6369712223019479,0.8572124293953001,0.22402800248462454,0.4653868069750877,1.0,0.5436315676271605,0.5273559652488464,0.8540763690091165,0.8971430520645232,0.33590167711147023,0.5632146986697255,0.4718944799100361,0.3656365995540468,0.749464408570551,0.6757650749978558,0.8762972579399054,-0.11078395329607597,0.024627304567146662,-0.1786915707070641,-0.39492338736099036,-0.07302606519383084,-0.03298532479497316,-0.20858079453297756,-0.3394985272717613,-0.14518534451075354,0.23498894521680597,-0.3510278103048349,-0.3510278103048349,-0.363906918121365,-0.10650934188918,-0.16344743154834618,-0.39762611275964393,-0.17295018318202895,,,,,,,,,,,,
CBCL-internalizing_score,0.07275765726757721,0.5241521023562195,0.3430003842614355,0.24054572402750019,0.21827297180273167,0.04900005489449078,0.35190948515134285,0.3608185860412503,0.34893978485470706,0.3459700845580712,0.6355158634800622,0.5553339554708955,0.43654594360546334,0.5211824020595837,0.3608185860412503,0.3133033812950774,0.4989096498348151,0.30884883085012366,0.30736398070180576,0.3177579317400311,0.2004547700229168,0.39051558900760824,0.37269738722779355,0.35339433529966074,0.38606103856265456,0.48109144805500037,0.3207276320366669,0.10987891097552477,0.23163662313759278,0.334091283371528,0.18412141839141988,0.49000054894490774,0.4588186958302318,0.3103336809984416,0.1291819629036575,0.5597885059158492,0.5553339554708955,0.27915182788376564,0.4796065979066825,0.243515424324136,0.5412293853073463,0.6342867439073475,0.6269150996163633,0.2881156745446256,0.429855055374125,0.5839042527241306,0.8421560121372729,0.6304428322512406,0.5436315676271605,1.0,0.49989006691367854,0.6147522815010584,0.5173863587903568,0.7422142005151666,0.8640625922059431,0.6864783092010945,0.6463814297042605,0.500002261307669,0.47203154973764294,0.7014304935461048,-0.17669716764983037,0.03750938789912965,-0.12377644030112048,-0.16226789429720062,-0.03146068298354231,-0.06556232891174638,0.08847879551506609,-0.1152454899565987,-0.09977886001611258,0.20715718309125175,-0.4900902468716941,-0.4900902468716941,0.013383347220766298,-0.10929733563625812,0.01194929914188074,0.010440112409849447,-0.13893568504561685,,,,,,,,,,,,
CBCL-obsessive_comp_prob_score,-0.01688674455837444,-0.06447666104106604,-0.2533011683756166,-0.22566831364373122,-0.3530864771296474,-0.2348792652210263,-0.024562537539453734,-0.1473752252367224,-0.18882450733455056,-0.357691952918295,0.1473752252367224,0.04605475788647575,-0.021492220347022015,0.1443049080442907,-0.2210628378550836,-0.15505101821780168,0.05373055086755504,-0.1366291150632114,-0.19035966593076642,-0.05219539227133918,-0.09825015015781494,-0.03837896490539646,-0.13048848067834798,-0.09671499156159907,-0.09364467436916735,-0.004605475788647575,0.0629415024448502,0.04144928209782817,-0.06601181963728191,0.21952767925886774,0.03991412350161232,0.25483632697183245,-0.07061729542592947,-0.15198070102536998,-0.39607091782369147,-0.1473752252367224,0.06754697823349776,-0.0552657094637709,-0.12281268769726865,-0.07675792981079292,0.5239157910599174,0.32238443333283623,0.2053164054890827,0.31355512451278345,0.3811510550889808,0.6851814780425431,0.26678500271000055,0.5330760213102032,0.5273559652488465,0.4998900669136785,1.0,0.4193121821003882,0.46073057765208525,0.6084549203724011,0.37949188360732494,0.7320657959980985,0.4193139346887673,0.6615314644420492,0.6718158151817233,0.4749955331622055,-0.2563714855680483,-0.10160425377868972,-0.10612157112261641,-0.22784925564561762,-0.12933198684205238,0.09661118896754056,0.11684400926911066,0.32900813136302215,0.33873263304922274,0.09399086658260826,-0.06080340884975718,-0.06080340884975718,-0.007687105872967807,-0.03843552936483904,-0.020075502326238157,0.010022847292741234,0.18973164652393998,,,,,,,,,,,,
CBCL-oppo_def_prob_score,-0.49631886438184386,0.13264978657652884,-0.016394917442042887,-0.07899369312984302,-0.11923576321485738,-0.5142042288640725,0.0014904470401857172,-0.08346503425040017,-0.25486644387175766,-0.14159246881764315,0.09091726945132875,-0.10880263393355735,-0.10731218689337164,-0.0864459283307716,0.032789834884085774,-0.13712112769708598,0.04024207008501437,-0.284675384675472,-0.014904470401857172,-0.2623186790726862,-0.08197458721021444,-0.06110832864761441,-0.1967390093045147,-0.12370710433541453,-0.21015303266618615,-0.14606380993820028,-0.1654396214606146,-0.19375811522414324,-0.21313392674655757,0.25188554979138617,-0.27424225539417196,-0.09091726945132875,-0.17885364482228608,-0.02086625856260004,-0.3204461136399292,0.02086625856260004,-0.03577072896445722,-0.3785735482071722,-0.05961788160742869,-0.3204461136399292,0.8690806427585342,0.651945628166157,0.7058859250169719,0.613411980013335,0.6621947641084845,0.6713708104361853,0.28491636662083564,0.3899032600712028,0.8540763690091165,0.6147522815010584,0.4193121821003882,1.0,0.7278293385697323,0.3581172848875817,0.5377838775780328,0.5287999903727795,0.6106520991440524,0.6558492433889176,0.5907448668463496,0.7922705757660193,-0.038751623044828654,-0.006024123712337494,0.05378812574953733,-0.2212131368854211,0.0609028753786729,0.009833596729846308,-0.020150690231838374,-0.276885410222668,-0.061288855861144895,0.31190704066131414,-0.49193755928925964,-0.49193755928925964,-0.17016138417996848,0.013433793487892249,0.08695896505045987,-0.3914828580120666,-0.06264485502837024,,,,,,,,,,,,
CBCL-rule_break_behav_score,-0.24835387862596628,0.4024529719902707,0.10622364688219041,0.145122447148908,0.07181316972317098,-0.26181884794906085,0.16307573957970076,0.27827603267728757,0.1615796318771347,0.1496107702566062,0.3800113564517798,0.1810290320104935,0.1810290320104935,0.22890447849260748,0.3306398022670997,0.11968861620528495,0.15409909336430438,-0.07929370823600128,0.26181884794906085,0.052363769589812176,0.2393772324105699,0.23488890930287173,0.23488890930287173,0.24685777092340025,0.11520029309758677,0.07630149283086916,0.27827603267728757,-0.008976646215396372,0.01645718472822668,0.12417693931298314,0.05086766188724611,0.12716915471811527,0.0314182617538873,0.4189101567184974,-0.0029922154051321244,0.20646286295411656,0.2214239399797772,0.0748053851283031,-0.026929938646189117,-0.0029922154051321244,0.8179991628758487,0.5494383538221276,0.5634008868244078,0.6890806571766089,0.5677102547017526,0.9037013774495765,0.3167255765485616,0.19180927031848805,0.8971430520645232,0.5173863587903567,0.4607305776520852,0.7278293385697323,1.0,0.3145427258798443,0.48546086907965097,0.48184652839357,0.3831070831790977,0.6613704687384809,0.5419213613567959,0.763018248067082,-0.03889880026671761,0.1662925855239973,-0.12623577794555255,-0.4288974624174195,-0.013585373829422022,0.008352337538933762,-0.1101259853734039,-0.23673341073466414,-0.15155328034370752,0.2785539637624548,-0.278726008080838,-0.278726008080838,-0.3071541088645958,0.0037457818154219007,-0.19715326529548094,-0.36441740389555594,-0.22008972249587758,,,,,,,,,,,,
CBCL-sluggish_cogn_tempo_score,0.1782502906568165,0.25554466448145374,0.1356595132432409,0.05678770321810083,0.1530113114487717,0.05994257561910643,0.2807836436894986,0.25238979208044815,0.20664414226586691,0.21926363186988934,0.41959802933374507,0.48742778595536557,0.22872824907290615,0.48427291355435986,0.06309744802011204,0.22872824907290615,0.3028677504965378,0.2586995368824594,0.07887181002514006,0.38647186912318626,0.18771490785983333,0.2445026110779342,0.36754263471715265,0.27762877128849295,0.37227494331866107,0.4984698393588851,0.20348926986486132,0.3549231451131302,0.3612328899151414,0.41644315693273953,0.2792062074889958,0.610467809594584,0.2949805694940238,0.11515284263670447,0.03943590501257003,0.3612328899151414,0.42906264653676185,0.2902482608925154,0.26343184548396775,0.317064676301063,0.3615506942423666,0.4742713192288459,0.46909962443101433,0.1723718089656536,0.3789628417455717,0.4707223732360452,0.6537636339606759,0.4806176167034992,0.3359016771114703,0.7422142005151667,0.6084549203724011,0.3581172848875817,0.3145427258798443,0.9999999999999998,0.6135747905130154,0.5399970704920382,0.484719366638562,0.5231916446247031,0.48941007616595783,0.47541993456117876,0.05521026701759804,0.09962060211567049,0.07536872538884536,0.0761705203397905,0.08355594045466777,0.1312949868942118,0.07819817392090453,0.16192551165439828,0.11865722160428754,0.06253907721160956,-0.15503777282517836,-0.15503777282517836,0.15955587002043148,-0.13901897585938583,0.1713741755612878,0.02693551184384431,0.01262877888728547,,,,,,,,,,,,
CBCL-social_prob_score,-0.0030106009262434296,0.44707423754714937,0.10838163334476346,0.08881272732418116,0.10988693380788518,0.15203534677529318,0.18665725742709263,0.31009189540307325,0.2860070879931258,0.4079364255059847,0.6382473963636071,0.5795406783018603,0.44857953801027106,0.5569611713550344,0.2528904778044481,0.27998588614063896,0.35374560883360295,0.31761839771868183,0.13848764260719776,0.3627774116123333,0.3055759940137081,0.38987281994852413,0.39589402180101096,0.2980494916980995,0.4260000310634453,0.3462191065179944,0.26041698012005665,-0.09784453010291146,0.11289753473412863,0.14601414492280634,0.11590813566037202,0.30407069355058636,0.38987281994852413,0.20622616344767492,0.2333215717838658,0.49975975375640935,0.553950570428791,0.2649328815094218,0.480190847735827,0.20472086298455322,0.5623626369678082,0.774094293305531,0.7523957245507833,0.3996936068356462,0.4365318510288869,0.5004000951241997,0.718993072106095,0.7719513319695888,0.5632146986697255,0.8640625922059431,0.379491883607325,0.5377838775780329,0.4854608690796509,0.6135747905130154,0.9999999999999998,0.36125956676089727,0.3597636615081581,0.5602453115725436,0.46702948371175146,0.7360018799801807,-0.23181627132074403,0.05323638796541825,-0.19969869023358502,-0.2318341116504838,-0.1936420203319382,-0.16730919244791626,0.0037687975884600528,-0.1907011579760787,-0.11172131101237617,0.10576057545651187,-0.4438438102803368,-0.4438438102803368,-0.12286280138379774,-0.3060263641829563,-0.12719566233846014,-0.038555637090142286,-0.27040033005321806,,,,,,,,,,,,
CBCL-som_comp_score,0.024445293254085634,0.18181186857726192,0.09166984970282113,0.03361227822436775,-0.11458731212852642,-0.20320150017458685,0.2230633009435314,0.024445293254085634,-0.021389631597324932,-0.2307024550854332,0.20472933100296722,0.08250286473253902,0.016806139112183874,0.11917080461366748,0.08097503390415867,-0.010694815798662466,0.25361991751113844,-0.08861418804606043,0.12375429709880853,-0.06264106396359444,-0.055001909821692674,0.061113233135214086,-0.0702802181054962,0.039723601537889154,-0.08708635721768007,0.10236466550148361,0.17417271443536014,0.134449112897471,0.03361227822436775,0.32542796644501504,0.061113233135214086,0.3345949514152971,0.1375047745542317,0.14667175952451383,-0.31626098147473286,0.03666793988112846,0.12680995875556922,-0.042779263194649864,-0.006111323313521409,-0.030556616567607043,0.4465965629521727,0.3020643910418587,0.31732236176482354,0.22780265594052948,0.39622502285034084,0.587419785135174,0.43849636204908593,0.32831096762794126,0.4718944799100361,0.6864783092010945,0.7320657959980985,0.5287999903727795,0.48184652839357,0.5399970704920382,0.36125956676089727,1.0,0.7824607964359516,0.3883709009623529,0.4958136876814533,0.44821072850039767,-0.18181186857726192,-0.11964493365054572,-0.09163656264322163,-0.1491035595550725,-0.01387343499138632,0.03489315788994266,0.09180495640797601,0.084154543373978,0.019920476822239894,0.15488138109683952,-0.23532901826048364,-0.23532901826048364,0.07650413033998,0.1943204910635492,0.09067699104215778,-0.012276929558635083,0.04433970874516698,,,,,,,,,,,,
CBCL-som_prob_score,-0.3514675116774037,0.10878756313824398,0.09205101496312952,-0.07531446678801507,-0.05857791861290062,-0.4184137043778615,-0.03347309635022892,0.05857791861290062,0.05020964452534338,-0.06694619270045785,0.12552411131335844,-0.00836827408755723,-0.05857791861290062,0.06694619270045785,-0.00836827408755723,-0.11715583722580124,0.06694619270045785,-0.15899720766358735,0.01673654817511446,-0.1422606594884729,-0.25941649671427414,-0.07531446678801507,-0.00836827408755723,-0.11715583722580124,-0.05020964452534338,0.03347309635022892,-0.12552411131335844,0.10878756313824398,-0.03347309635022892,0.46025507481564765,-0.20920685218893076,0.1422606594884729,-0.10878756313824398,0.12552411131335844,-0.17573375583870185,0.0836827408755723,-0.02510482226267169,-0.1673654817511446,0.04184137043778615,-0.2259434003640452,0.3802243704142709,0.42433421239575275,0.44767855517726485,0.38457324652874864,0.6056410684552509,0.4269780648430817,0.4362800098889068,0.23455216023413714,0.3656365995540468,0.6463814297042605,0.41931393468876726,0.6106520991440523,0.3831070831790977,0.484719366638562,0.3597636615081581,0.7824607964359516,1.0,0.36865730623116805,0.53716814715749,0.5161692403659051,0.05857791861290062,0.050734628943184104,0.22968951461051668,0.09783071918596081,0.2786224208116719,0.19961181664640332,0.3268436958502749,0.18437336688989864,0.15946691978784058,0.3863636835205434,-0.29461716968414176,-0.29461716968414176,0.364556429986845,0.4357915944670331,0.44615070717722644,0.05883807349145581,0.12142929336468518,,,,,,,,,,,,
CBCL-stress_prob_score,-0.36339471407119806,0.06850883953801273,-0.10574190450432401,-0.03127577457170147,-0.11020987230028138,-0.1861653248315564,-0.12361377568815342,0.10872054970162891,-0.05212629095283579,-0.046169000558225974,0.3127577457170147,0.09084867851779951,0.09382732371510442,0.12361377568815342,0.004467967795957353,-0.16680413104907452,-0.12361377568815342,-0.22339838979786764,-0.028297129374396567,0.09233800111645195,-0.08340206552453726,0.06850883953801273,0.03127577457170147,-0.05361561355148823,0.05659425874879313,-0.01489322598652451,0.06553019434070784,0.008935935591914706,-0.13552835647737302,0.39467048864289955,0.026807806775744115,0.0640408717420554,-0.11467784009623871,0.06850883953801273,-0.05957290394609804,-0.020850516381134315,0.09531664631375686,-0.06850883953801273,0.004467967795957353,-0.19063329262751372,0.7518830997107806,0.639248556232435,0.5022615996695146,0.6479314146720928,0.6332512723470213,0.8412669107262905,0.22587880977194977,0.5295282470788694,0.749464408570551,0.5000022613076691,0.6615314644420492,0.6558492433889176,0.6613704687384808,0.5231916446247031,0.5602453115725436,0.3883709009623529,0.36865730623116805,1.0,0.8808963487596746,0.7939134447457656,-0.049147645755530885,0.14146010457875316,-0.06813069242310382,-0.3451955082770593,-0.12021121634846649,0.0015117196839835954,0.08949105732579424,0.12379596263401536,0.12248523512540506,0.3027027572983406,-0.22502818596751148,-0.22502818596751148,-0.10962654522409797,-0.016406693843062276,0.01797793663241549,-0.21092710899889758,0.0126685606338552,,,,,,,,,,,,
CBCL-thought_prob_score,-0.47199288008451096,0.028469411814621294,-0.16632130060120862,-0.14684222935962563,-0.17681003126975328,-0.32215387053387257,-0.1947907124158299,0.11537603735399155,-0.07641789487082558,-0.16332452041019585,0.17381325107874054,0.043453312769685136,-0.046450092960697895,0.06742755429778727,-0.07192272458430643,-0.2337488548989959,-0.15583256993266395,-0.22176173413494485,-0.10039213639892772,0.06742755429778727,-0.3775943040676088,0.023974241528102142,-0.09290018592139579,-0.20677783317988097,-0.025472631623608525,-0.06742755429778727,-0.035961362292153215,0.02247585143259576,-0.15133739964614476,0.4075621059777364,-0.1123792571629788,0.041954922674178746,-0.15133739964614476,-0.028469411814621294,-0.043453312769685136,-0.1843019817472852,0.010488730668544687,-0.11088086706747242,-0.03895814248316599,-0.23824402518551502,0.7246894625779838,0.6254886884116156,0.5210370966812125,0.768173408434538,0.8155869701460894,0.7305509397519924,0.12625224218390596,0.5576398868262443,0.6757650749978558,0.47203154973764294,0.6718158151817233,0.5907448668463495,0.5419213613567959,0.48941007616595783,0.4670294837117515,0.49581368768145323,0.5371681471574898,0.8808963487596745,1.0,0.8303062067373488,-0.08690662553937027,-0.0015140570347851648,-0.11119602520855448,-0.2970304782968237,-0.08768374942978317,0.01520923541825377,-0.034513765108803086,0.12154847712230654,0.08415773317156838,0.1556566980042548,-0.14287267146390176,-0.14287267146390176,-0.09378740518696492,0.030762268901324497,0.02260924044598062,-0.22425166185897663,-0.011995944556754248,,,,,,,,,,,,
CBCL-total_problems_score,-0.40855634982831074,0.40118168647400915,0.07817143155559737,0.0693218355304354,0.06342210484699409,-0.27433747678002096,0.07079676820129574,0.3244851875892721,0.11504474832710555,0.16224259379463604,0.4292054072203554,0.29498653417206555,0.2064905739204459,0.28908680348862426,0.2581132174005573,0.08112129689731802,0.16224259379463604,0.0427730474549495,0.15486793044033442,0.18141671851582028,-0.07522156621387671,0.2861369381469036,0.13716873839001048,0.07522156621387671,0.17994178584495998,0.13126900770656919,0.13716873839001048,-0.02949865341720655,0.004424798012580984,0.32301025491841173,-0.051622643480111474,0.1386436710608708,0.0796463642264577,0.17846685317409966,0.14159353640259148,0.17699192050323934,0.30088626485550685,0.044247980125809834,0.21386523727474752,-0.04129811478408917,0.8987543585033425,0.8083378802025702,0.7890464869647232,0.8073607715260483,0.8028188866197219,0.7822076231522265,0.3712738108106973,0.612451868198487,0.8762972579399053,0.7014304935461048,0.47499553316220555,0.7922705757660193,0.7630182480670819,0.47541993456117876,0.7360018799801809,0.4482107285003976,0.5161692403659051,0.7939134447457655,0.8303062067373488,0.9999999999999998,-0.1386436710608708,0.002235531514304217,-0.2106638560956842,-0.3815939599740329,-0.09300760006419914,-0.09880948137434716,-0.16543592641532243,-0.25110810259468586,-0.15680473372781065,0.18282758524338147,-0.38296261243058893,-0.38296261243058893,-0.2710490401536756,-0.12776971102611956,-0.12759700093019138,-0.33259295757820584,-0.24280502314725733,,,,,,,,,,,,
"VSA DAS_SA,PC_ABILITY_SCORE",0.023529411764705882,-0.17941176470588235,0.032352941176470584,0.0411764705882353,-0.014705882352941175,0.15588235294117647,0.03529411764705882,0.032352941176470584,0.07058823529411765,0.1323529411764706,-0.13823529411764704,-0.0588235294117647,-0.17058823529411765,0.0411764705882353,-0.023529411764705882,-0.02647058823529412,-0.15,-0.0588235294117647,-0.02647058823529412,0.049999999999999996,0.19999999999999998,-0.14705882352941177,0.044117647058823525,-0.2676470588235294,0.07647058823529412,0.09999999999999999,-0.15,0.055882352941176466,0.01764705882352941,0.0,0.15,-0.15588235294117647,-0.2441176470588235,0.22647058823529412,0.008823529411764706,-0.08529411764705883,-0.15,0.0588235294117647,-0.2323529411764706,0.008823529411764706,-0.09057585904739203,0.03314215327785024,-0.016968521039356605,0.0030036667114480002,-0.053215789824902784,-0.0803399257932853,0.08518791637235952,-0.31295703969982647,-0.11078395329607596,-0.1766971676498304,-0.25637148556804834,-0.038751623044828654,-0.03889880026671762,0.05521026701759804,-0.23181627132074406,-0.18181186857726192,0.05857791861290061,-0.049147645755530885,-0.08690662553937026,-0.1386436710608708,1.0,0.488882314757231,0.6802115367062921,0.7205757377855665,0.6632310278223501,0.5791689910057362,0.26215050521607336,0.3063331746345127,0.3244851875892721,0.377862351163774,0.47028215101539145,0.47028215101539145,0.5611199016141795,0.5714291911451487,0.6153953888304962,0.348600173038319,0.5916116391937865,,,,,,,,,,,,
